user_id,signup_date,plan,country,session_count_30d,session_count_7d,avg_session_duration_min,feature_breadth,days_since_last_use,engagement_score,churned
usr_4222381952a6,2025-09-02,free,DE,2,11,19.5,1,2,55,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_0ada30244cc7,2026-02-13,enterprise,DE,24,6,1.1,4,9,93,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_5516b4bbfa83,2024-05-29,free,US,26,13,10.6,4,26,44,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_41599ba4fe63,2026-04-03,free,FR,49,8,1.2,5,3,24,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_504b5378cbe4,2024-01-25,pro,CA,20,4,17.4,3,18,73,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_3b2f64827c03,2026-01-15,free,US,39,13,13.2,4,2,48,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_676e94673140,2025-02-04,free,FR,21,7,1.1,2,7,59,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_407569aa1dba,2025-05-05,free,FR,11,8,4.7,3,28,93,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_8a2712aab599,2025-01-06,free,DE,18,6,6.8,4,1,67,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_385cf65d1be1,2024-10-26,free,CA,9,10,10.2,2,24,10,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_66b2da93f03d,2024-03-24,free,FR,34,1,10.1,5,10,45,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_89dddbf11ca4,2025-04-29,free,FR,49,12,8.8,2,20,75,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_f8ff34eebac1,2024-05-04,pro,US,49,4,18.6,2,0,53,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_136d8c95b28b,2024-12-16,pro,UK,17,9,13.3,0,22,42,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_00c0c2bab718,2025-07-08,free,UK,30,0,8.5,0,10,85,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_0fd46f516ba7,2025-07-31,free,FR,16,8,5.1,4,13,84,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_0bbee28763ce,2024-02-15,enterprise,US,48,7,8.7,1,15,62,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_71b0509dde13,2024-08-23,pro,US,7,4,12.7,2,12,90,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_2ad56d6b3adc,2024-11-28,pro,FR,7,0,9.5,4,28,54,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_dce405588cf6,2025-09-09,free,FR,43,6,7.0,5,1,86,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_b0d4f1be8ebf,2026-03-21,free,DE,14,12,12.9,3,16,35,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_ebc6f73e846d,2025-10-24,free,DE,35,4,17.4,4,25,12,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_6609d8cad6ab,2025-08-26,free,UK,29,7,7.2,4,22,81,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_b5f3d4dfaee3,2024-03-07,free,US,33,2,2.0,2,2,21,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_408b769b7c4d,2025-06-07,pro,UK,7,10,19.8,1,2,41,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_cc0cccaf5ad3,2024-04-11,pro,CA,34,10,10.8,2,11,55,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_4937a6cc888e,2024-09-10,free,US,5,14,9.4,2,7,81,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_18982d771171,2025-10-08,pro,US,47,8,10.3,1,25,65,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_0a7b412a2837,2024-11-01,pro,DE,32,3,6.3,0,29,24,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_4b37ca0fbeda,2024-12-21,pro,UK,39,9,9.9,3,8,33,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_ac2a3ee4c0e5,2024-06-05,pro,DE,28,11,8.1,3,27,57,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_2aff2ca317b8,2025-10-07,free,CA,49,6,4.0,3,20,63,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_5d25239d44a2,2024-08-31,free,CA,13,7,8.4,2,12,57,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_2929b796e494,2024-09-01,pro,DE,1,6,15.2,1,26,81,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_dbb3a361d0a8,2024-06-25,free,CA,26,2,13.2,4,7,20,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_e472792ec68e,2024-05-08,free,UK,47,13,13.1,2,12,53,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_6c56e4f62ffe,2024-02-24,free,DE,4,9,11.9,0,12,40,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_dc54e53fa839,2025-01-02,free,DE,34,10,16.6,1,16,86,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_6357ad735c96,2024-05-16,pro,UK,6,6,13.1,4,10,13,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_fdc96526adfa,2024-03-23,pro,DE,38,12,15.8,0,2,76,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_00b03c96bf20,2024-05-06,free,UK,32,0,2.1,5,6,15,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_57e7f58b122e,2025-09-02,enterprise,UK,37,8,19.6,0,0,79,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_bd1a2b7ed012,2025-02-04,pro,US,4,4,16.2,0,17,81,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_b3c0ea740495,2025-01-06,free,CA,0,1,18.5,3,15,54,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_abf7b0b442c7,2026-03-06,free,US,43,7,6.6,3,27,69,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_247ff18464bb,2024-11-26,pro,US,47,9,14.7,4,16,25,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_0e39b8d87024,2024-06-07,free,CA,3,8,16.4,4,4,28,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_deedc2b041f4,2025-07-16,pro,DE,27,7,6.8,2,6,20,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_7609c62e126c,2024-06-09,free,CA,23,5,2.4,2,27,17,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_cda71a88dbcd,2025-11-15,pro,DE,25,10,3.4,3,11,48,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_43095a6006aa,2025-10-11,free,FR,2,11,7.8,4,3,61,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_e7e249b89d2c,2024-05-15,pro,UK,17,12,7.2,2,21,42,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_9abcb48e6172,2025-09-29,free,CA,34,8,19.1,1,4,89,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_8f1ca6110ff9,2025-08-18,free,CA,21,10,17.0,0,28,55,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_c514c8eb406b,2026-04-03,free,FR,36,4,2.1,1,4,41,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_676832805934,2024-04-12,pro,UK,39,10,2.3,1,5,61,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_3c6d71607913,2025-07-18,free,DE,42,14,18.1,2,25,15,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_2f4a5ae1d0b8,2026-04-29,free,US,30,12,16.7,4,1,18,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_a89971d2a108,2026-03-22,free,UK,15,13,8.2,5,10,63,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_c7ae7341e79f,2025-11-01,pro,US,18,0,18.5,0,17,32,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_7355f4eda683,2024-07-21,free,DE,46,0,8.7,5,3,30,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_1bc3fd9e44c0,2026-01-31,pro,UK,6,8,10.1,0,16,32,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_0786f14b6955,2025-03-21,free,CA,19,7,8.6,5,29,74,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_6d691c84b82b,2024-05-08,free,US,9,2,5.7,1,12,57,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_7b1264c1965d,2024-02-17,free,US,16,4,4.8,5,8,91,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_684b2c1122ac,2025-02-13,free,DE,47,12,6.4,4,26,22,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_9dfc719057d4,2025-11-25,free,FR,26,7,1.7,4,26,75,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_363e6a2e5c42,2025-10-02,pro,DE,6,2,11.3,3,23,90,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_448bc0a32364,2025-11-29,pro,US,31,12,18.4,4,11,10,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_c34429ee528a,2025-06-01,free,CA,38,6,3.4,3,14,80,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_abcc4f1bd202,2025-08-03,free,DE,30,12,5.2,2,8,68,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_0a08d48e98d0,2026-03-25,pro,UK,44,3,4.8,3,24,62,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_c33b9e6b19c2,2025-01-12,free,UK,3,4,12.9,0,15,37,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_d0e7f86a4ed2,2026-03-29,free,FR,0,12,11.5,3,10,13,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_77fc5a203220,2025-03-16,free,CA,7,5,1.2,5,19,46,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_79606d2159cd,2024-12-20,free,CA,27,10,17.4,2,10,88,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_847a164a22da,2024-02-08,free,CA,49,3,7.3,2,2,62,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_3c2331bf870d,2025-08-03,free,FR,25,3,6.4,1,0,82,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_33e7fa597f1f,2025-09-16,free,DE,24,5,9.3,5,4,87,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_a58113f55bb4,2025-12-12,pro,UK,37,12,1.7,4,4,87,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_93ac390755cb,2025-12-24,enterprise,CA,40,9,9.6,3,1,18,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_c1e0a1ef6e1d,2024-10-16,free,CA,39,8,5.3,5,15,88,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_7431e4589a46,2024-10-05,free,US,13,9,6.8,0,11,67,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_c8adfbda4953,2026-02-28,free,US,25,11,11.3,3,24,21,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_21531d3acfba,2025-09-08,pro,DE,42,13,17.1,0,0,80,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_72a65d6c079f,2025-02-09,free,US,15,10,12.3,3,14,90,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_9ae1ebf04474,2025-09-10,free,FR,36,12,15.6,1,2,49,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_623b4ac045ee,2024-01-31,free,CA,27,10,8.5,3,19,77,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_85fe6a7e00a6,2025-07-02,enterprise,DE,20,11,5.0,2,27,19,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_86da577e403e,2026-04-11,pro,US,18,10,19.7,0,23,33,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_8a22159953fa,2024-12-31,pro,DE,26,9,9.6,2,4,13,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_dcc97167eb96,2024-08-05,free,US,19,13,14.3,4,3,56,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_54d53ee50167,2025-06-08,pro,UK,24,13,11.2,3,2,33,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_4cae8b988668,2025-04-20,free,DE,9,3,16.0,4,24,62,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_0ba5b1a716a7,2024-05-15,free,FR,31,10,17.6,1,27,63,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_41ab4c628d66,2024-03-25,enterprise,UK,25,10,15.6,2,12,20,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_c5739a66696c,2024-08-02,free,US,20,10,6.5,0,21,79,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_96f3e6519d5e,2024-09-28,pro,DE,0,12,6.6,2,12,84,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_821cfbd495be,2024-02-18,pro,US,11,6,15.4,5,28,45,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_ddae7faceb81,2024-08-23,free,DE,6,3,10.9,2,4,91,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_9f6932f47c59,2024-09-16,free,UK,5,6,11.2,0,0,79,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_00c684ad3011,2024-08-06,free,CA,40,2,14.8,2,13,74,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_a1013c10867f,2025-07-05,free,UK,28,4,7.4,1,19,48,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_60afd1801c6b,2026-02-21,free,DE,13,4,16.5,2,21,39,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_8afe761fa605,2025-07-30,pro,US,27,11,10.4,3,13,49,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_282144dd9c40,2024-10-09,free,FR,29,1,15.2,3,9,83,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_0c0e379e24bb,2026-04-06,pro,US,38,5,14.8,2,25,87,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_765e5a02d54e,2025-02-06,free,DE,17,14,12.6,4,28,17,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_c2d5e1926a65,2024-07-03,free,UK,28,11,13.5,1,22,14,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_a56bd7c60471,2025-01-19,free,FR,4,9,13.9,4,14,74,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_54f1fd2b979d,2024-01-02,free,US,6,1,4.5,0,28,24,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_44ae58d830b3,2025-06-02,free,UK,35,5,12.1,5,14,54,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_b08f51ce356e,2024-08-31,free,CA,40,14,10.5,3,16,55,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_0bc17b95cac9,2024-10-12,pro,DE,47,12,10.0,4,10,12,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_825ad1856148,2026-02-01,pro,FR,43,0,17.5,4,12,32,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_0729e5b8c1fa,2024-04-22,pro,FR,48,1,8.8,1,10,15,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_8bcdc81cef36,2025-08-28,free,US,48,0,3.8,3,20,12,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_8ddf93d72c8f,2024-04-14,free,CA,47,8,17.7,3,25,43,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_c0c5bc938d67,2024-09-16,free,CA,14,2,19.6,5,7,41,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_9a676ed642d5,2025-12-10,free,CA,35,10,8.3,5,27,45,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_9d74a84f2771,2024-10-19,free,DE,11,4,17.6,5,15,31,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_af5c76ad19fa,2025-05-10,free,US,28,9,11.8,0,12,57,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_2d07619a7ece,2025-11-15,pro,FR,12,3,1.6,1,28,45,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_6ec09dad0673,2025-06-15,pro,CA,11,2,15.8,2,27,94,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_f9846113c210,2025-08-08,pro,UK,7,5,17.8,2,24,81,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_0924dbb19576,2026-02-04,free,UK,2,10,9.3,2,4,82,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_aaa44599f39f,2026-01-15,pro,UK,31,0,18.9,4,3,20,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_c152afb0f95e,2024-07-10,free,CA,37,1,16.2,2,7,87,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_0413012e2684,2025-09-23,free,FR,33,1,2.5,3,9,33,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_cb1d0154ca8a,2024-10-02,pro,UK,8,8,11.5,2,27,54,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_bc2880e1cfda,2025-01-28,pro,US,17,9,3.6,2,7,32,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_16d04305a836,2024-01-02,free,US,28,12,4.8,0,12,28,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_983c46ea01dc,2026-04-16,enterprise,US,19,14,18.4,1,16,46,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_b7df25737f06,2024-10-04,pro,US,27,12,19.4,3,18,55,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_e598d07fe442,2025-06-26,enterprise,UK,34,10,18.0,4,25,62,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_5f56466657a7,2024-12-09,free,UK,16,0,19.8,3,6,37,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_e8bc24646056,2025-02-20,free,CA,41,11,19.8,3,29,41,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_75f3b28ec302,2025-06-22,pro,DE,5,10,13.5,4,21,46,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_8757216f6f06,2024-11-16,free,UK,21,0,1.6,4,24,41,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_d0893958c3e0,2025-10-25,free,CA,47,5,15.2,4,15,70,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_79219d5e5b71,2024-06-11,free,CA,33,8,8.6,5,25,50,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_ef3f705820f4,2026-02-17,pro,DE,9,11,18.6,2,8,67,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_dd1dca023682,2025-11-16,pro,CA,9,7,19.7,1,15,86,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_654eae329863,2025-03-17,pro,US,11,5,2.9,1,21,84,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_a96af4b9588f,2024-03-04,pro,DE,38,7,15.0,2,5,35,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_194e83beb1d1,2025-05-04,free,FR,45,3,5.7,0,1,63,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_2c4d75a135c2,2026-02-11,free,US,23,9,10.4,2,1,70,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_e3a3be023c11,2025-06-10,free,US,48,2,1.1,1,28,33,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_123ad78d1656,2025-01-09,free,DE,2,2,14.5,0,25,73,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_c0f657aa1ac5,2024-12-22,pro,FR,1,1,12.4,0,12,66,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_ae817a3d1579,2025-05-14,free,DE,0,9,14.8,3,4,32,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_e09863b302ad,2024-03-10,free,UK,15,4,18.0,4,25,47,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_6eed694a0261,2025-03-11,pro,UK,43,13,2.8,2,12,61,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_8e9a66e84f63,2025-01-30,free,FR,30,10,13.3,2,20,89,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_fcc90a666a0c,2024-04-04,free,UK,36,2,14.9,0,11,36,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_82fa2c065a7a,2026-04-02,enterprise,CA,1,1,12.4,2,6,34,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_36434fc3b930,2026-01-24,free,CA,13,0,2.8,1,4,88,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_eba44f35b85e,2024-12-21,free,DE,10,8,5.5,5,6,11,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_b6740e2f9880,2024-12-11,pro,DE,1,14,14.2,4,29,64,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_8d93efdc2fab,2024-10-10,enterprise,FR,5,5,11.0,3,18,35,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_c63c8b3a8d74,2025-01-23,free,UK,11,1,3.1,0,13,87,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_7b7dad2932a5,2025-11-13,free,CA,28,1,5.8,1,16,23,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_686f2290e0d6,2024-11-16,free,UK,27,6,14.5,3,25,81,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_8b12889cc495,2024-05-23,free,US,30,9,19.4,3,9,42,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_6ab879cd3ac7,2024-05-22,free,FR,6,7,2.3,5,26,92,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_53a23bc5bbc1,2025-01-14,pro,FR,9,1,3.2,2,23,33,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_6fe01e8b5127,2025-05-26,free,CA,15,2,16.4,0,27,70,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_fc471a36e792,2025-09-14,free,CA,36,4,7.6,4,20,72,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_2aea0c92744c,2024-04-16,enterprise,US,34,8,7.7,4,22,50,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_87c509b5f0f8,2025-08-23,free,FR,32,7,17.1,0,3,67,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_e2505f7a152a,2026-03-19,free,US,21,8,18.2,2,0,29,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_88486b46e55e,2025-10-07,free,FR,7,7,8.4,2,13,20,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_3afec0b6b867,2025-08-08,free,DE,40,12,7.9,0,22,84,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_34c9360ee626,2026-01-03,free,UK,48,11,3.7,3,10,94,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_3b2295e7ee62,2026-04-28,free,DE,20,12,7.5,4,3,20,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_b43bb62dfe54,2024-07-28,pro,CA,14,5,7.7,0,15,14,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_9b81eb8d73a1,2026-04-26,free,US,13,8,19.2,5,14,22,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_1b07c2d3bcd5,2025-05-31,pro,UK,47,3,1.1,2,9,92,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_149f2c68951b,2024-04-09,free,DE,18,6,14.8,2,5,10,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_62e52bf39de5,2025-05-01,free,CA,31,0,3.9,3,14,50,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_9675238c2c27,2024-10-16,free,FR,38,1,13.6,3,8,85,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_ac95c9b08672,2026-03-07,pro,DE,10,13,10.2,4,16,61,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_6e98a07907ef,2026-01-28,pro,DE,8,12,16.5,5,8,85,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_96c55e35acd4,2024-01-18,enterprise,UK,42,2,13.3,3,5,16,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_a9245cc5152b,2024-11-06,free,FR,31,13,6.9,4,19,36,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_4e025d82bc4f,2025-08-23,free,CA,43,7,12.1,3,19,48,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_f4dc53ef2177,2025-12-04,pro,UK,47,5,18.6,4,6,21,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_abffda1538ec,2026-02-21,free,DE,42,0,17.3,3,12,14,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_dc5129af3a02,2025-11-03,free,DE,0,9,11.1,4,6,83,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_f0e34845aa1a,2025-05-21,free,UK,30,11,15.0,5,2,50,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_e6e99726111a,2024-09-30,free,UK,15,13,15.3,5,19,71,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_8aa419d878ca,2024-06-01,free,FR,35,13,15.6,4,5,16,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_77496ec3867f,2025-02-28,pro,UK,2,6,12.3,3,29,50,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_756d00a0ef0f,2025-04-28,pro,US,49,5,8.5,3,12,28,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_ad9eeed7e954,2025-04-11,free,DE,30,12,2.3,2,22,80,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_1b1b886caf22,2025-07-10,free,UK,4,10,3.6,2,6,64,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_b9b89c08cde1,2024-10-15,free,UK,10,10,10.4,3,18,33,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_8da21416333c,2025-11-20,free,UK,46,4,11.7,4,16,86,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_3f9df3c17fec,2025-04-06,free,US,6,4,4.2,3,9,68,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_5cbecd97b38e,2024-08-28,free,FR,3,12,13.6,1,4,88,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_033f0191ee76,2026-04-13,free,DE,34,0,11.4,1,21,64,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_471cc8d303b0,2025-02-22,free,DE,18,8,2.9,1,18,90,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_f638fad18597,2025-07-17,free,FR,46,3,4.8,4,24,57,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_cc9b35062228,2025-10-11,free,FR,33,1,16.9,1,6,23,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_2a5b3a4d41c0,2025-04-11,free,CA,39,12,4.8,0,16,28,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_89cf7e1c1b30,2024-10-06,free,DE,8,11,17.6,2,12,44,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
